feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,target
-0.1607469780931326,1.1478521241466653,-1.106239410361895,0.9597100692135454,-0.1104929795744961,0.7408947668966277,-0.5335706452419956,0.7378493646421241,0.26197999732784155,-0.2336570451559779,1
-0.7353298791656271,-1.721966188886004,1.5386385343180555,-0.07598655252264763,0.06279334206684392,-0.9105164864989512,-0.1820852206883348,1.2855418674269605,-0.022779722992493933,-1.1262193099727653,1
-0.25999005663401475,-1.6663939225264153,-0.04212604196151647,0.22301520366097613,0.9919087756176369,1.8533806860065818,0.5111002536620958,-0.6635105922020031,0.8734673087664144,-1.213637966716539,0
-0.4669532105005562,0.8255910707446544,0.15852256580901603,-0.8857251045261865,-0.2390750357608051,-2.9711473596821865,0.29476453943801345,-0.5214169753013473,-1.1964511338313808,0.8918109250619163,0
1.2190230039087668,-1.054061013001879,-0.9394989489621217,-0.10861604279463134,0.9183103953798664,1.0530580703580696,-0.9991550991642265,-1.0181197296830882,1.1015887545397327,-1.9460183552965338,1
1.0178033283301564,-1.0942826073367373,0.010042919213296472,0.3023642278003439,-0.5171807319597241,2.07672820134311,0.34799054407546065,1.0027738833921616,1.2100994140031525,-0.1364208918829007,1
-0.8705058646552977,-1.7684854971847799,2.033936655138009,-1.2645895201920523,1.2231888698509272,-0.28017404598076795,0.3915065403936604,0.9446671428315473,1.5942133728782673,0.22251130265471764,0
-0.8040424965137618,-0.8863048473910977,-0.5665526612913478,0.5549025096136652,0.38467149583826377,0.060403794646862956,-1.1776016807220289,1.076895609559634,-0.26666264123873296,1.014693541130706,0
2.1843409883858373,-0.2104532883643945,0.47332096218996417,-1.5817340783909366,0.856731286552032,-0.10142373244067457,0.43160290688060465,-0.48983139093978245,-0.4644165444190484,-0.4608200629323342,0
0.7846553237550723,-1.2441726677810367,-0.40435201480651406,0.11221355645616626,-1.303405607490293,-2.7619716539947747,1.5827915260253336,0.40598907490655417,-1.3920101940696936,0.908032732811822,0
1.130091585999674,-0.07972255305984773,0.40945228288643903,-1.5460573658246657,-1.3784013583195576,0.5482227553024618,0.01146234350793866,2.0004587118632053,2.0836654179502467,-0.1310271659107215,0
-1.7316013611348853,-0.11509028327627707,-1.7279495363471926,-0.21234821332725085,-0.6954792416389738,-0.11059955454677715,0.8143470237976322,-1.9181946297959442,-0.813216633087319,0.5866076174258881,1
0.5424212697845342,0.33270514527276973,-1.4702278477527333,-0.02741454325994143,1.004750496989214,-0.2306826698197152,0.5882388672255814,-0.3234420322585304,-0.09681513154450477,-1.1982915554679265,0
0.3856469927726429,-1.7279068134868587,0.4085981860117451,-1.2876647892292648,-1.7196406224505354,0.6826278512197452,-0.9843992160290334,-1.0852831051969771,-0.8151849038918075,-0.7044407880056769,0
1.478195713967047,-0.38597891508530535,-0.2985712961231581,-0.4046650128102663,-0.13984913147616507,-2.2505048634410905,0.05675551570908033,-1.4610583736553266,-0.3248460767704768,-1.4183791729478652,1
0.2304779441911155,0.4541513079515964,-0.22428901673379129,-1.269442236336399,0.15907374882573472,1.404680359948381,-1.2054002749688728,-0.348546844116015,-0.24467079342204795,-0.7387844412414969,0
-0.5863692017158278,-0.10238052569958106,0.36618569687021557,-0.42867542581727314,1.5046423508163498,-0.4548853768555097,0.11730646143926245,-0.5262076240907493,1.3792411519124956,0.4834955241450648,0
0.7166541091667131,0.25127049372648114,-1.1832655363467082,-0.9204001351464005,0.002640994905958278,1.681539754152109,-0.8531638823083816,1.1166753368383122,-1.0810192628680362,0.40213100488774844,1
2.000688405761331,0.3546129816747867,-0.9307261151425361,-1.0537606280211815,0.6870140280846883,-1.2420136321891955,0.3596016255730116,-0.8083295788680721,0.9509693263127516,1.66676910927158,1
0.2614177857622421,-0.3505154911203747,-0.6830547004425864,0.2652968402836025,-0.6828494314198611,0.336925536346511,1.8732454766406768,0.5231848715989984,0.20753618262679796,-0.2198290226731897,1
-0.3228007904863704,0.5940402702659308,-2.1786899055081888,0.12764529940114863,-2.5080432918331543,-0.9377374073949615,0.20275902806796522,-0.13008233799415794,1.5239506747859075,-0.75664880646712,1
0.41348420315849493,0.96338940862096,-2.0434292146955375,-1.189377838677392,-0.9726155891712194,0.37641904054679054,-2.1992741686771424,2.530327029686173,-1.3541003151090236,0.8020403296298029,0
0.976324996568737,0.12094460107026031,1.0458427201961844,1.1002573187323286,-0.049369707876867834,-0.8011990816206133,0.9174680031554612,-0.2137213018069183,0.7750416050444511,-0.9263304499374351,1
0.24598417238567996,1.020467700794103,0.06684250396973443,-0.4580836441922645,0.466918752684814,-0.4332683509957834,0.41793232885913123,-1.0763721788837375,-0.16564879757690132,-0.5455593701395159,0
0.9300617663917294,0.45112984277661455,1.1931976266590745,-0.26481838120148604,1.1867653056684309,1.0885926467110367,-0.5100684123958762,-0.07380906859606688,0.2162045829844909,0.5613826209334645,0
0.24744781935511778,0.23124400349706778,0.4677285239156669,0.04035115936110946,2.375099558222451,0.9724756488029787,0.6117401575869809,-0.11741558405427627,0.2720271379583697,0.5245072200059986,0
-0.7946500617384873,1.3056350077411816,0.05090429733342095,0.3892327754961941,-0.6243147759960548,-0.7340934597035272,-0.039386008408490075,-0.6681700951644317,0.42057187707014915,0.7006638581468467,1
-1.2730429139021282,1.5867504869077758,0.016686482464904926,-0.2118980126377327,0.5536730616393787,0.4689721018250497,0.4462956676961821,-0.0555928893848224,1.6774700252972439,-2.137739748414221,0
0.5162350323684639,0.7330502280924357,-0.011699434444160304,-1.8304913101778115,0.8770293714236734,-0.49681772228647897,-0.36129314661459677,-0.28075730910575175,-1.1416323790258849,-1.1765148096580005,0
0.6316683113335024,0.27923154036874104,-2.7146024279869927,-1.7542617243227403,-0.1511334280475783,0.11730201892971963,-0.19572336868797136,0.5681637435261322,-0.4379853175729045,-1.2251331000626224,1
-0.679488086028042,0.2311156981748922,0.45722469716103104,0.4703733119391381,0.22365285682870675,1.423553359343988,-0.5854450274687822,0.09393642430596408,1.4227261405769793,-0.7050607999040553,0
-0.09987679111891867,-0.45466383985941816,-0.5511974191962097,-0.2029977485344746,-0.199395545324004,-1.2198427388116893,-1.4058081583787123,0.18642096873723046,-1.6286113631686314,-0.46618867888445,0
0.3556379194798883,-0.9454296153158364,0.17096123449274786,0.5468056118929255,-0.13653954066083454,-0.949807864786831,-0.23718928660561192,-0.4472374024741465,0.42071958521574454,0.23515005731002572,0
0.5849826096223328,0.7629547185938842,0.8187158819364444,1.8254215273302932,-1.707248858029757,-0.8315214281929234,0.7385264991971164,1.6650508031197642,-0.22401314726211813,0.08945683987969186,1
-0.7844678170251939,1.2299849262455955,0.35632926801095793,0.6434651145380181,-0.31340016272845306,-0.6692504597837289,0.6475508371648503,-0.41351192003878545,-1.0211781587337467,-0.9955116250267907,0
1.976168380295431,0.24048642001997692,-1.2806338781869324,0.6403934782976115,-0.5936025641908177,-0.06733174004757309,0.033975392668222935,1.6541204867669348,2.261699022455082,0.7422776643627965,1
2.455045174708088,-2.1527458795270293,0.733184192710563,-1.993323243155803,-0.6283594292106716,0.42273906743436085,1.211814665141314,0.33997917664426397,0.42124692230483385,-0.05496276050059426,0
-0.8050943616386628,-0.05060156765082217,-0.9959343733760323,0.2975315181670145,1.048277125753487,-1.865218085695394,-0.78949278015798,-0.8013973231235825,1.0409105282973383,1.0936502256289686,1
-3.116867677675641,0.3547672951109358,-0.03135852794614136,2.337283173229618,0.6105260672935542,-0.9582626549067167,1.045110698267599,-1.6433712884452827,-0.48319241777166333,-0.46156409838940365,0
0.3664115684006845,0.39160300719436625,0.777479646910037,-0.7827202076662026,0.9798118087359015,-1.7598166655339997,0.30122630714701515,1.0532590144792213,-0.1394947120803558,-0.42633764586640377,1
-0.27724211553279104,1.9912945878420703,-1.0049909644881987,-0.11243930325053453,0.9509842654150352,-0.5346998067842185,1.1736945329827853,-1.6723501159431198,-0.7191206989948874,2.138335419422241,0
0.8621043958462505,-0.7731384044459796,-0.09648400621660758,-0.6394825069137621,-0.7281432820015928,0.6752319065018696,-1.1022032382788343,0.4716908200247762,0.5340272841478607,-0.9051570501223576,0
-0.5867137064264899,-0.6314761691711612,-1.2737336572155562,0.6467604202842255,-0.9299833838654371,-0.7356481428494499,0.8439485939676521,1.385785713310449,-0.18545289483242258,-0.4603018174643624,0
0.5796356195506256,-0.12375384790087096,1.2758466065148566,-1.0129072944210453,1.4857893907280688,-0.44893187697549447,0.5118058773059554,0.8177289333953229,-0.7237023004682194,-0.36172599602712663,1
0.31793220473740724,0.023068856378504008,-0.3557273783074052,1.7621545551854558,1.228614576733087,0.5264988182072031,-0.966450708052719,0.5466148916719838,0.3101026888036564,0.4781301183170789,0
0.27111429622852096,-1.4214070383593023,0.5753155765554564,1.0075846768384213,0.8111111166314869,0.0059508805439726165,-0.9240741481946491,-0.6856906468802038,-0.13255338919339968,-1.280069736271781,1
0.21621887131918172,0.24655182492311326,0.3571870756173145,-0.18655507696310605,0.36702559231422627,1.5130623038787443,-1.3724095659319349,-0.06994585701805626,0.8878714048891466,0.37296601435392035,0
-0.8467254597443554,0.25051413441681375,1.486875634873126,0.5949869155345334,-0.3243109740860698,-0.32989647969011937,0.5078127968947835,-1.0527561379784756,1.7660557292797747,-1.3162729276083776,0
0.15312175812375076,0.9806569864116226,1.147618810164334,1.289308239526836,0.11677745956178577,-0.02370570840425573,0.21691333370042287,-0.7748989560029448,0.9180650763253715,-0.33051661634911045,0
-0.9272880677926795,0.608810885058057,-2.234338041937095,0.1114662913104629,-0.14979173865719617,0.15335403541084447,-0.0045650433652678485,-0.044467943353758185,-0.3924725050866466,0.9213400098264766,1
-1.7389460752663344,1.2425072881567536,0.15949983523518826,0.4149768520779044,-0.3068645768132116,-1.427951695602714,0.6964749450430725,-0.6964589822688322,1.0613223929858158,-0.6250884341141031,1
-0.9645126751365487,-0.47788810415598754,0.8819066180589953,0.15563783563989053,0.6634933007932309,-1.3869229778934409,-0.9164652487378014,0.2266531949138242,-0.6828194948542058,0.5732208208498071,1
-0.08382504932126648,-1.2824748965952164,0.2678489488106387,0.8770341104131708,-1.0496546154783983,-0.2781746340541104,0.976886980461853,-1.2667994018798563,-0.8942565328037487,1.595124760049479,1
-1.2895630503492108,-0.17727131871757337,1.6422847605988184,2.153019755039717,-1.1396585308064602,-1.0342935656033254,0.6117709472412116,0.20359398387554356,-0.8405159734921207,-0.14712252740474066,0
-0.9694387759727354,-1.3316703140290882,-0.4635939737466303,-0.5359553055010724,-0.7271292473718219,0.5158175556952143,0.42265649066856725,-0.42452524056551494,-1.1354170737379277,-0.4819038626689179,0
-1.3710436933148127,0.7623660723898058,1.93968452264279,-0.739109583394191,-1.0333317390654144,1.197192530174964,-2.756507161135202,-0.5782376743920822,1.0982770634489734,0.6972388441485725,1
-0.3722190114331579,-0.8375790117014718,-0.6027003572202284,1.7981290978168047,-0.5608786731754931,-0.26165785760415006,0.7105195047662616,-0.2832311222807673,-1.9945402201357079,-0.5803830600607528,0
1.2916179237762118,0.6151888997475323,-1.4503721214933993,-2.011948718441039,-0.2946172255203197,0.5358439805120405,0.6237700777628558,-0.35765446880191165,-0.7773083599666075,-1.1759508999040906,0
-0.586399460279319,0.5120772564394072,0.1471241166970883,0.5497009278305928,-0.4133155796492914,-1.2680024460647885,0.3689595203278647,0.8780980950730536,1.2537993437633588,-1.320898183879393,0
1.4220298885697833,-1.3326868919906725,-0.6899955222903231,1.1410474714905654,1.1524106361686843,0.3269089916667857,-1.232888763609303,0.7969884275258758,-0.4809405831255186,-0.42835261198830515,0
-0.5479692145982077,1.0770456290287989,2.353771211900889,-0.8740379435224224,-0.591017075622068,-0.07288224982190468,1.1422387927630613,-0.42667434814529664,0.6488648709236636,0.5923319300363462,1
1.612377569313356,1.841375513575536,1.238172700077322,0.22873327297200016,-0.20244903877637227,0.9407323254684798,-1.7895570905071112,0.8744936153498982,-0.8695833342542929,-0.32725068832226745,1
0.835367278044529,-0.1515088635329866,-0.21366601854685885,0.5321985070846739,0.12317060306981271,0.575925654698113,0.15377254491731723,1.0878416785642369,0.05913202561818702,1.4150948189459545,0
-0.1379233324439904,-0.2365438475351401,-0.13802571597376725,0.8881989785009055,-0.30998374476118995,0.5690575629939635,0.33926093564320225,-0.07201972047441953,-1.9660713646440253,-1.0734548746711414,1
0.9423029967375011,0.8484477861023191,0.38317838367802287,1.2222023891931115,0.4568526857793537,1.3367638710924425,0.11678979557344338,1.3429336394840607,-0.12767081557327037,0.48861583495911387,0
0.28157273725771154,0.0547532803239705,-1.0037936008470314,1.2079548215259799,-1.0607602493024264,1.3411541086934362,-0.49652161801038,2.028111494486528,-0.5062964845740237,0.05587858097063774,0
-0.9064400421234934,-2.013428268083942,-0.13790527227560978,2.2712157600529514,-0.5561602523047592,0.607490209909718,-0.8197787430088721,0.937475508768958,0.6224447489472774,-0.7307527289814446,0
-1.5871902191777267,-0.8406643398107264,-1.3030743167045213,1.3462581325920921,-1.5512012594854667,-0.46247066650829516,1.3459324909122083,1.0520666613426521,-0.27999530942198514,-0.554082010265726,1
2.244336484375952,-0.509347748525577,-0.782233185074729,0.061508018530816305,-0.8878214832919383,0.3369946702260459,-0.12261425519131611,-1.296720810359355,1.3559492647849678,0.8324072207177549,1
0.5314144805231616,-0.13712937825538507,-0.27037710997692,-0.747867540542685,-0.6761845224381395,-0.026057820709754723,-0.704531578213961,0.47136616109191126,-0.7586151921829335,-1.0790930734016213,1
-1.621528218797868,0.9890587426821564,0.15879425912322023,1.683915701248347,0.3528842987487599,1.722541998699916,-0.10904733378451613,-2.0736489125918456,-0.4622980504278302,0.011399138940788874,0
2.570039590453837,1.2563824564969666,0.5182932063289907,-1.1874401152140517,0.5302001715737076,-1.2353589807389642,-0.051506135161573575,0.09192546264914139,-0.5860005025041688,-2.18941842112743,0
-0.06474256943719574,0.04439716381447516,-0.6862408229982663,-1.9481781545768342,-0.1223893636568582,0.32877811285447694,-0.39055258354716077,-0.10233788099026084,-1.5719841871748783,-0.44112114878946235,0
-2.389177414795151,-0.8371940393533109,0.5737226355482095,-0.8198292656299574,-0.9565825399884433,0.5950586228714279,-0.11971433171111112,0.023041297093839678,-0.7436384781020724,2.340279716052931,0
0.0414828942545111,0.6620097156575668,0.6330014409746922,2.226347487623833,-1.8626254148582684,-1.1182795578498816,0.8213273782625026,-0.8285321421857057,1.1723123301788256,-1.125607263566389,0
-0.8458039206734559,1.0299514471482676,-1.1253007481428914,0.4550286810563205,1.0756794853709761,0.372124621753189,-0.16750862004395256,0.039657355641076315,1.4419376281342584,-0.46067878101217724,0
-0.2100996928858327,-0.12727797901722523,1.6958926884818029,1.4859162357270705,0.6758476293991308,0.8063660630411802,0.4616679520303695,0.5711899562258943,0.13758861125652252,-0.5387951055657946,0
0.6405970654432989,0.18602726781642828,0.43689489952222876,0.054955663970428746,1.0610909502431585,1.864969659695773,2.830746140553324,-1.5192350080698493,0.13233724287658663,-1.4577381663618754,0
-0.6423160566721435,1.2527766632278465,-0.8030645527825632,0.310275809436618,0.006313236065520271,0.3818599783963722,-0.16202953337244486,0.4293583893621368,-1.6977574849577564,0.41186972682183187,1
-0.508562797093369,0.21556486332752306,0.5425798288936369,-0.4982238021413756,0.012440916985339773,0.6734274227361537,1.5816097525479125,-0.9028316834359724,-1.3055035229282113,-0.9948321799701807,0
0.11526764390119447,0.5788746423799673,-0.06527978880389461,0.31245741036612895,-0.815689266177494,-0.6812877118197898,-0.30457794406569927,0.5434932808381706,1.4355267014149804,1.3161589021321278,0
-0.29527198101970503,0.4030660446582451,0.762234688037966,0.36987382596634477,0.48828562250229696,-0.5313226577942913,-0.8888381722645998,0.0947803249469792,-1.9541962611984527,-1.2163608232587872,0
0.665892717559485,0.026986022571245473,-0.4404175250248131,-0.12541393173103388,0.1307453071264108,2.147438399251408,-0.03591137985287253,1.6467083929083295,1.64249840672286,1.9158286123513302,1
-0.28711778110849534,2.507096911679919,-0.0292971655501459,-1.2962203422012708,-0.9886782795968667,0.8677413308690964,1.434004962803259,0.05574527764861026,-1.2209088912735293,-1.3475816910716345,0
-0.3994065996279822,-1.6380372523183024,0.45769127633666346,-0.30209775445936476,-0.5647934294751382,-0.5292492593319603,1.4132246498438643,1.1819904756120605,0.3962702601027204,-0.5843197757665539,0
-0.2419905925550501,-0.7475097040605191,0.21678912172853293,-1.6851488954188985,0.2591883531659195,-1.1042525345586323,-3.3911614452218197,-1.0322356360535379,-0.7820985288878133,0.2181915773205461,0
-0.5295127338371441,-0.47515205510432307,0.13159982651904348,0.4120931733100651,0.22702760028416505,0.4774902011290233,1.092921433260415,0.9120945739446238,0.5851749421683475,0.6217384111952491,1
0.12046332014985785,-0.4270692309911875,-0.18362618781570073,1.718932183421516,-0.741190830910726,0.13268170082844286,-1.0030565795445412,0.4768508924212992,1.100665967352514,-1.399496433612765,0
-0.47543466201852125,1.339241823815212,0.9464552233651575,-0.3472407696945517,-0.14591302037015527,0.6336361761327866,0.3408381116941877,0.10931390696908402,-1.718940588758808,-0.23152825613048847,1
-0.320827945412393,-0.28276064752858854,0.14669577032547387,1.8951487463602812,0.40357296755866273,-1.177453626395383,2.5331873716673265,-0.6086017774031319,0.9249520839269415,-1.2266597408027913,1
